Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1759510367.8305972	0	-266.17487	125.228745	-93.488815	-592.1465	84.61666666666666	17.90725334109679	5077	5077
1759510368.64524	1	-254.76125	95.3902	-9.4270935	-539.57556	76.72727272727273	15.330248821386423	5064	10141
1759510369.499391	2	-216.58876	62.607292	-57.40414	-484.70303	71.82857142857142	12.341534320648915	5028	15169
1759510370.228153	3	-226.38168	82.21687	-46.240974	-516.7735	71.14084507042253	14.746969872235333	5051	20220
1759510370.902446	4	-211.16705	53.454033	-18.28418	-450.4048	70.64788732394366	14.199879578490872	5016	25236
1759510371.534258	5	-165.95647	15.590447	-131.88622	-206.93556	68.28378378378379	10.849735667810467	5053	30289
1759510372.116076	6	-176.40936	33.91545	-44.05899	-354.4091	71.48571428571428	13.12330844298784	5004	35293
1759510372.679358	7	-174.51949	52.909695	-9.870705	-382.66995	67.49333333333334	12.980368082437245	5062	40355
1759510373.218295	8	-174.37201	28.408142	-45.776325	-233.42482	70.61971830985915	11.45150976845362	5014	45369
1759510373.797442	9	-174.66512	35.506233	-30.84417	-261.78406	70.7605633802817	11.892079016916028	5024	50393
1759510374.395592	10	-181.50148	34.94914	-15.600571	-240.26598	68.52054794520548	11.738135471926123	5002	55395
1759510374.93937	11	-174.7703	40.902573	0.76207733	-268.82434	70.97183098591549	12.843556866597304	5039	60434
1759510375.955829	12	-171.23935	42.598392	-22.271332	-292.29724	69.10958904109589	12.954675089728335	5045	65479
1759510376.509595	13	-176.60571	36.62505	-26.683884	-333.77478	67.98648648648648	12.632533335243316	5031	70510
1759510377.102599	14	-176.76746	44.96565	-36.536842	-258.60754	69.875	12.623762315569792	5031	75541
1759510377.87335	15	-178.95209	35.824505	-25.19899	-244.1889	70.04166666666667	11.663615672490051	5043	80584
1759510378.423276	16	-178.798	46.85555	-35.397827	-477.7949	69.45833333333333	13.027681532456613	5001	85585
1759510379.037795	17	-190.18681	34.165512	-102.30369	-336.128	71.15492957746478	11.736122025878407	5052	90637
1759510379.589511	18	-176.05225	42.86799	-24.261208	-332.6154	70.69014084507042	13.704724742286976	5019	95656
1759510380.187092	19	-181.78073	58.040146	-14.8997345	-432.6649	69.97222222222223	13.786035831616617	5038	100694
1759510380.74195	20	-174.40509	34.302002	-37.229004	-234.58316	69.5	12.43203746598101	5004	105698
1759510381.277007	21	-178.25847	31.950212	-38.912785	-239.12064	71.48571428571428	12.936927055242025	5004	110702
1759510381.87242	22	-183.15227	58.031715	-9.356293	-425.84256	71.19718309859155	14.195436400487225	5055	115757
1759510382.505179	23	-180.73752	33.080833	-62.70567	-286.94278	70.97183098591549	12.534989711604307	5039	120796
1759510383.0610719	24	-178.10988	39.158184	-18.170258	-248.3971	70.95774647887323	12.0543798594072	5038	125834
1759510383.734963	25	-175.74597	46.325607	-21.72535	-335.85138	70.90140845070422	11.58453914974788	5034	130868
1759510384.316378	26	-173.74901	51.881126	-31.70089	-402.43475	69.84722222222223	13.391186697706798	5029	135897
1759510384.8590221	27	-175.67711	39.830063	-39.323177	-367.082	66.90666666666667	11.921043951302623	5018	140915
1759510385.4684649	28	-177.29135	49.195774	-19.054153	-282.0845	72.69565217391305	12.582832044330425	5016	145931
1759510386.036169	29	-178.41748	55.370564	5.528404	-408.142	69.3972602739726	12.559709147259912	5066	150997
1759510386.5719218	30	-174.75426	40.57801	-33.795692	-247.65845	70.54929577464789	13.582080917123044	5009	156006
1759510387.1014102	31	-182.73375	30.137741	-37.952522	-254.19788	68.82191780821918	11.885691254444742	5024	161030
1759510387.6327198	32	-179.0706	36.61035	-62.96141	-391.36276	71.45070422535211	12.232246384730104	5073	166103
1759510388.16368	33	-183.09964	43.531185	-30.22538	-366.60886	69.06849315068493	13.017721079857518	5042	171145
1759510388.701257	34	-180.02817	47.75297	-9.323517	-383.52872	70.84507042253522	12.410408951648343	5030	176175
1759510389.236047	35	-180.37091	39.473038	1.8309937	-264.64862	69.20547945205479	12.189102368548212	5052	181227
1759510389.76813	36	-178.0944	34.070717	-47.024124	-266.86285	69.76388888888889	11.743193129491791	5023	186250
1759510390.3057122	37	-173.70184	43.50699	-24.757858	-362.78696	70.11111111111111	12.563787861632285	5048	191298
1759510390.840217	38	-180.00021	46.078403	-10.588097	-372.2234	69.05479452054794	12.03293472551327	5041	196339
1759510391.41779	39	-186.41455	41.187687	-31.566422	-331.0242	71.52112676056338	12.744354347886564	5078	201417
1759510391.9569101	40	-176.2923	58.95123	-11.335632	-360.72333	70.97183098591549	13.999971660922942	5039	206456
1759510392.495917	41	-181.68018	38.977287	-52.323486	-335.63666	67.45333333333333	12.019199455685706	5059	211515
1759510393.031882	42	-176.0639	49.711235	-14.414886	-332.92957	68.0	12.482420070275268	5032	216547
1759510393.5669062	43	-192.10985	57.246506	-54.679543	-428.57526	70.67605633802818	13.428763167997943	5018	221565
1759510394.104246	44	-176.26038	36.26717	-63.135796	-278.09863	72.01428571428572	13.063026183133237	5041	226606
1759510394.643611	45	-193.94417	63.731575	-33.52385	-466.01825	72.76811594202898	14.78654394906301	5021	231627
1759510395.261873	46	-182.29045	49.689	-23.10382	-367.9439	72.14285714285714	14.32608581203804	5050	236677
1759510395.7990232	47	-167.37465	41.43429	-21.076172	-235.8479	68.6986301369863	11.616809893257187	5015	241692
1759510396.323227	48	-178.81235	38.114937	-26.313553	-318.62518	69.20547945205479	12.344328079285232	5052	246744
1759510396.8988218	49	-173.29756	45.004303	-22.065575	-364.2788	69.93055555555556	12.87690265217456	5035	251779
1759510397.704942	50	-179.55205	37.38471	-44.50089	-327.88284	66.80263157894737	10.938848848367172	5077	256856
1759510398.441432	51	-182.45453	42.31001	-19.777939	-337.1408	70.16666666666667	12.562068124140847	5052	261908
1759510399.05461	52	-178.8625	42.197254	-22.1465	-245.72359	69.6027397260274	11.156102483882425	5081	266989
1759510399.893579	53	-184.25284	38.456352	-61.40118	-325.14536	68.0945945945946	12.877981333036047	5039	272028
1759510400.561805	54	-170.73904	49.334335	10.058456	-241.03415	70.80281690140845	10.99631144086521	5027	277055
1759510401.193917	55	-182.42497	59.048363	-20.682068	-541.03955	68.98630136986301	13.985798227972536	5036	282091
1759510401.809371	56	-181.25494	38.29701	-54.104866	-326.68872	66.75	11.097800872719167	5073	287164
1759510402.391337	57	-178.71611	34.505627	-44.9883	-333.6469	68.52054794520548	11.746301766054202	5002	292166
1759510402.9970748	58	-173.07239	45.0124	-27.498024	-327.49164	70.91549295774648	12.767417243391549	5035	297201
