Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1759531501.580553	0	-194.09698	78.71585	-65.38434	-480.17297	97.53846153846153	28.87137359076896	5072	5072
1759531505.867306	1	-266.91104	74.22306	-38.67681	-477.46576	77.61538461538461	17.7406029796859	5045	10117
1759531510.633638	2	-185.38356	42.126152	-68.18605	-395.07358	72.3	15.178321006337576	5061	15178
1759531516.5304298	3	-177.60626	31.180672	-95.85949	-318.41177	76.66666666666667	17.982595401491338	5060	20238
1759531520.9396071	4	-193.54634	64.48081	-26.869957	-469.48267	70.30555555555556	13.631702111957106	5062	25300
1759531525.375526	5	-215.05061	78.7554	-17.161339	-427.47604	72.28571428571429	12.110376727822958	5060	30360
1759531529.673161	6	-235.73457	77.86347	-57.903976	-384.3078	71.94285714285714	12.79272752586486	5036	35396
1759531533.763538	7	-257.31976	84.3915	-35.01645	-416.26675	68.93150684931507	11.960355480037254	5032	40428
1759531539.317413	8	-261.01428	91.20387	-32.301697	-420.28116	72.79710144927536	14.797747292467763	5023	45451
1759531542.864044	9	-252.09842	84.235016	-119.82533	-432.5885	70.11111111111111	13.294271485154335	5048	50499
1759531548.063923	10	-227.67027	96.224724	-68.38538	-415.1535	76.62121212121212	13.326625378741149	5057	55556
1759531551.755115	11	-198.59344	71.57262	-50.673782	-354.41504	72.81159420289855	12.750987870020726	5024	60580
1759531555.243395	12	-186.74588	63.445656	-33.356003	-418.77356	71.50704225352112	14.444525489051154	5077	65657
1759531559.473572	13	-156.05402	53.782513	-15.380539	-286.61108	77.01538461538462	14.03675648233518	5006	70663
1759531566.1154518	14	-172.45114	76.61577	-9.555199	-384.08908	79.38095238095238	14.922475401515783	5001	75664
