Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1759529356.14372	0	22.533333	12.885133	62.0	9.0	22.533333333333335	12.885133552535134	1014	1014
1759529356.2371461	1	50.35	28.438135	126.0	12.0	50.35	28.438134608303688	1007	2021
1759529356.332451	2	74.57143	31.637941	146.0	33.0	74.57142857142857	31.637938992188943	1044	3065
1759529356.440495	3	162.14285	31.357061	200.0	112.0	162.14285714285714	31.357061503311325	1135	4200
1759529356.5434592	4	125.375	40.031044	200.0	76.0	125.375	40.03104264192977	1003	5203
1759529356.654469	5	159.42857	30.490547	200.0	123.0	159.42857142857142	30.49054721364894	1116	6319
1759529356.752466	6	168.83333	28.014381	200.0	134.0	168.83333333333334	28.01438122742595	1013	7332
1759529356.8726301	7	200.0	0.0	200.0	200.0	200.0	0.0	1200	8532
1759529356.9905422	8	200.0	0.0	200.0	200.0	200.0	0.0	1200	9732
1759529357.111928	9	200.0	0.0	200.0	200.0	200.0	0.0	1200	10932
1759529357.233336	10	200.0	0.0	200.0	200.0	200.0	0.0	1200	12132
1759529357.3576791	11	200.0	0.0	200.0	200.0	200.0	0.0	1200	13332
1759529357.5140018	12	200.0	0.0	200.0	200.0	200.0	0.0	1200	14532
1759529357.638201	13	196.83333	7.0808816	200.0	181.0	196.83333333333334	7.080881928749334	1181	15713
1759529357.753758	14	200.0	0.0	200.0	200.0	200.0	0.0	1200	16913
1759529357.8630688	15	200.0	0.0	200.0	200.0	200.0	0.0	1200	18113
1759529357.977422	16	200.0	0.0	200.0	200.0	200.0	0.0	1200	19313
1759529358.091437	17	199.83333	0.37267798	200.0	199.0	199.83333333333334	0.3726779962499649	1199	20512
1759529358.193158	18	189.33333	22.110832	200.0	140.0	189.33333333333334	22.110831935702663	1136	21648
1759529358.3064861	19	200.0	0.0	200.0	200.0	200.0	0.0	1200	22848
1759529358.4136388	20	200.0	0.0	200.0	200.0	200.0	0.0	1200	24048
1759529358.515755	21	200.0	0.0	200.0	200.0	200.0	0.0	1200	25248
1759529358.620416	22	200.0	0.0	200.0	200.0	200.0	0.0	1200	26448
1759529358.722359	23	200.0	0.0	200.0	200.0	200.0	0.0	1200	27648
1759529358.828224	24	200.0	0.0	200.0	200.0	200.0	0.0	1200	28848
1759529358.9368708	25	200.0	0.0	200.0	200.0	200.0	0.0	1200	30048
1759529359.04361	26	200.0	0.0	200.0	200.0	200.0	0.0	1200	31248
1759529359.149653	27	198.33333	3.72678	200.0	190.0	198.33333333333334	3.7267799624996494	1190	32438
