Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1759508615.703747	0	20.1	10.231813	51.0	9.0	20.1	10.231813133555557	1005	1005
1759508615.784929	1	46.18182	23.80534	93.0	18.0	46.18181818181818	23.805340049577804	1016	2021
1759508615.869101	2	63.9375	29.093533	138.0	27.0	63.9375	29.093531819804895	1023	3044
1759508615.959336	3	70.86667	24.349857	132.0	36.0	70.86666666666666	24.3498574031873	1063	4107
1759508616.045435	4	68.666664	20.905077	120.0	46.0	68.66666666666667	20.90507647013572	1030	5137
1759508616.1301818	5	77.71429	23.989368	124.0	40.0	77.71428571428571	23.98936839348563	1088	6225
1759508616.206717	6	92.083336	33.695843	148.0	50.0	92.08333333333333	33.695841319400564	1105	7330
1759508616.272862	7	112.888885	41.407043	200.0	58.0	112.88888888888889	41.40704299846275	1016	8346
1759508616.354178	8	167.66667	27.668673	200.0	133.0	167.66666666666666	27.668674625929512	1006	9352
1759508616.4499478	9	136.125	32.347477	192.0	87.0	136.125	32.347478649811336	1089	10441
1759508616.539069	10	158.85715	28.002188	200.0	132.0	158.85714285714286	28.00218650354989	1112	11553
1759508616.624901	11	188.16667	14.123464	200.0	159.0	188.16666666666666	14.123463534920258	1129	12682
1759508616.720456	12	187.33333	14.019827	200.0	163.0	187.33333333333334	14.019827229875393	1124	13806
1759508616.8252852	13	167.28572	23.019957	200.0	140.0	167.28571428571428	23.019955850238695	1171	14977
1759508616.947605	14	183.33333	27.962276	200.0	122.0	183.33333333333334	27.962276175034262	1100	16077
1759508617.053833	15	161.0	35.801037	200.0	98.0	161.0	35.8010374949426	1127	17204
1759508617.15972	16	149.42857	20.756117	176.0	118.0	149.42857142857142	20.756115400782782	1046	18250
1759508617.255958	17	135.875	27.894611	175.0	94.0	135.875	27.89461193492392	1087	19337
1759508617.3560908	18	117.55556	35.1761	200.0	70.0	117.55555555555556	35.176100191626674	1058	20395
1759508617.452799	19	114.888885	36.090763	193.0	58.0	114.88888888888889	36.09076349811047	1034	21429
1759508617.548343	20	101.27273	37.317047	180.0	55.0	101.27272727272727	37.31704682140689	1114	22543
1759508617.636866	21	115.111115	38.77125	200.0	68.0	115.11111111111111	38.77125064455891	1036	23579
1759508617.7366369	22	128.77777	52.30419	200.0	71.0	128.77777777777777	52.30419098945828	1159	24738
1759508617.828712	23	135.625	38.340374	189.0	77.0	135.625	38.34037525898775	1085	25823
1759508617.9292521	24	118.5	45.317215	200.0	76.0	118.5	45.31721527190302	1185	27008
1759508618.01534	25	144.14285	34.173626	196.0	88.0	144.14285714285714	34.17362630295295	1009	28017
1759508618.100317	26	125.5	34.795834	187.0	94.0	125.5	34.79583308386221	1004	29021
1759508618.186778	27	141.25	38.64502	200.0	85.0	141.25	38.645019083964755	1130	30151
