Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.1108648777008057	0	28.083334	18.88323	101.0	9.0	28.083333333333332	18.883230361590385	1011	1011
1.5671110153198242	1	16.983051	6.8308663	38.0	9.0	16.983050847457626	6.8308659535508855	1002	2013
1.9360439777374268	2	14.069445	3.9592593	27.0	9.0	14.069444444444445	3.9592591509891544	1013	3026
2.338810920715332	3	11.639535	2.9996622	23.0	8.0	11.63953488372093	2.999661960403222	1001	4027
2.712074041366577	4	10.4375	1.9675095	20.0	8.0	10.4375	1.9675095298371492	1002	5029
3.147831916809082	5	10.01	1.4865731	15.0	8.0	10.01	1.4865732407116712	1001	6030
3.5118749141693115	6	9.980198	1.4554793	16.0	8.0	9.98019801980198	1.45547922100192	1008	7038
3.9263827800750732	7	9.740385	1.2009226	14.0	8.0	9.740384615384615	1.2009226605766046	1013	8051
4.338231801986694	8	9.5188675	1.0300316	14.0	8.0	9.518867924528301	1.030031434540216	1009	9060
4.829007863998413	9	9.5	1.2532976	15.0	8.0	9.5	1.2532975372915771	1007	10067
5.2532501220703125	10	9.45283	0.8482176	12.0	8.0	9.452830188679245	0.8482176148297744	1002	11069
5.658061742782593	11	9.533334	1.0516804	13.0	8.0	9.533333333333333	1.051680439121954	1001	12070
6.009986162185669	12	9.342592	0.73487264	11.0	8.0	9.342592592592593	0.73487258957461	1009	13079
6.41881799697876	13	9.392524	0.82888293	12.0	8.0	9.392523364485982	0.8288829251828682	1005	14084
6.747039079666138	14	9.324074	0.8369776	13.0	8.0	9.324074074074074	0.8369776281768748	1007	15091
7.076666831970215	15	9.296296	0.7485697	11.0	8.0	9.296296296296296	0.7485697382002865	1004	16095
7.465085029602051	16	9.373832	0.63427585	10.0	8.0	9.373831775700934	0.6342758691946598	1003	17098
7.916851997375488	17	9.342592	0.7473663	11.0	8.0	9.342592592592593	0.7473662030267437	1009	18107
8.281995058059692	18	9.342592	0.79538065	11.0	8.0	9.342592592592593	0.7953806104631201	1009	19116
8.743314027786255	19	9.333333	0.8164966	11.0	8.0	9.333333333333334	0.8164965809277261	1008	20124
9.07918906211853	20	9.5	0.6902283	11.0	8.0	9.5	0.6902282914656734	1007	21131
9.835237979888916	21	9.429907	0.6428928	11.0	8.0	9.429906542056075	0.6428928419409285	1009	22140
10.334398984909058	22	9.333333	0.8164965	11.0	8.0	9.333333333333334	0.816496580927726	1008	23148
10.767417907714844	23	9.364486	0.7660131	11.0	8.0	9.36448598130841	0.7660131445699503	1002	24150
11.257556915283203	24	9.392524	0.7331536	11.0	8.0	9.392523364485982	0.733153594671222	1005	25155
11.676002740859985	25	9.333333	0.7328281	11.0	8.0	9.333333333333334	0.73282810879294	1008	26163
12.057667970657349	26	9.268518	0.68861747	11.0	8.0	9.268518518518519	0.6886175291908538	1001	27164
12.41652798652649	27	9.351851	0.724119	11.0	8.0	9.351851851851851	0.7241190665191538	1010	28174
12.921525955200195	28	9.392524	0.7331535	11.0	8.0	9.392523364485982	0.733153594671222	1005	29179
13.84334111213684	29	9.247706	0.7681261	11.0	8.0	9.247706422018348	0.7681260803278709	1008	30187
14.24086880683899	30	9.373832	0.7172555	11.0	8.0	9.373831775700934	0.71725547119065	1003	31190
14.63978910446167	31	9.256881	0.73451805	11.0	8.0	9.256880733944953	0.7345181248164437	1009	32199
14.99583888053894	32	9.324074	0.71787626	11.0	8.0	9.324074074074074	0.7178762880074825	1007	33206
15.390860080718994	33	9.342592	0.6826154	11.0	8.0	9.342592592592593	0.6826153007617243	1009	34215
15.86470890045166	34	9.238532	0.7650518	11.0	8.0	9.238532110091743	0.7650518069500691	1007	35222
16.2167649269104	35	9.109091	0.71789414	11.0	8.0	9.10909090909091	0.7178940735418047	1002	36224
16.59877896308899	36	9.296296	0.71049356	11.0	8.0	9.296296296296296	0.7104935590092918	1004	37228
17.00750494003296	37	9.342592	0.79538053	11.0	8.0	9.342592592592593	0.7953806104631204	1009	38237
17.384882926940918	38	9.420561	0.73671895	11.0	8.0	9.42056074766355	0.7367189598136956	1008	39245
17.782383918762207	39	9.35514	0.70049834	11.0	8.0	9.355140186915888	0.700498306596019	1001	40246
18.19150996208191	40	9.392524	0.72029334	11.0	8.0	9.392523364485982	0.7202934156260821	1005	41251
18.588162899017334	41	9.342592	0.7473663	11.0	8.0	9.342592592592593	0.7473662030267437	1009	42260
19.07162094116211	42	9.35514	0.7137153	11.0	8.0	9.355140186915888	0.713715255777076	1001	43261
19.536014795303345	43	9.342592	0.75965446	11.0	8.0	9.342592592592593	0.7596543687395804	1009	44270
19.926193952560425	44	9.411215	0.842263	11.0	8.0	9.411214953271028	0.842262984526509	1007	45277
20.27835702896118	45	9.364486	0.7284925	11.0	8.0	9.36448598130841	0.7284925334543955	1002	46279
20.680847883224487	46	9.211009	0.7177103	11.0	8.0	9.211009174311927	0.7177103565360715	1004	47283
21.137907028198242	47	9.443397	0.71480554	11.0	8.0	9.443396226415095	0.7148055373401742	1001	48284
21.564214944839478	48	9.392524	0.77044713	11.0	8.0	9.392523364485982	0.7704472465616804	1005	49289
22.076930046081543	49	9.342592	0.77174693	11.0	8.0	9.342592592592593	0.7717469005209213	1009	50298
22.49089789390564	50	9.256881	0.7945187	11.0	8.0	9.256880733944953	0.7945187190682924	1009	51307
22.906521797180176	51	9.411215	0.7482474	11.0	8.0	9.411214953271028	0.7482474355606764	1007	52314
23.251288175582886	52	9.411215	0.7356512	11.0	8.0	9.411214953271028	0.735651164641287	1007	53321
