Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.8284337520599365	0	24.372093	13.787463	79.0	9.0	24.372093023255815	13.787461873803286	1048	1048
1.0487170219421387	1	16.161291	8.384305	63.0	9.0	16.161290322580644	8.38430474619113	1002	2050
1.2452280521392822	2	12.670886	4.005444	30.0	8.0	12.670886075949367	4.0054441400640215	1001	3051
1.4415850639343262	3	10.881721	2.0834703	18.0	8.0	10.881720430107526	2.0834703388873748	1012	4063
1.628838062286377	4	10.520833	1.7076981	16.0	8.0	10.520833333333334	1.7076980526102643	1010	5073
1.8186438083648682	5	10.04	1.618147	16.0	8.0	10.04	1.6181470884935027	1004	6077
2.008333921432495	6	9.766991	1.0990188	13.0	8.0	9.766990291262136	1.099018834217136	1006	7083
2.1961278915405273	7	9.796117	1.177122	14.0	8.0	9.79611650485437	1.1771219080565187	1009	8092
2.389781951904297	8	9.561905	1.1034474	13.0	8.0	9.561904761904762	1.1034474939398278	1004	9096
2.5715088844299316	9	9.443397	0.95245653	12.0	8.0	9.443396226415095	0.9524564931305339	1001	10097
2.757833957672119	10	9.457944	0.94007725	14.0	8.0	9.457943925233645	0.9400772868582857	1012	11109
2.9424691200256348	11	9.364486	0.8360177	13.0	8.0	9.36448598130841	0.8360177452448148	1002	12111
3.11474609375	12	9.342592	0.7473663	11.0	8.0	9.342592592592593	0.7473662030267436	1009	13120
3.3084850311279297	13	9.266055	0.7619651	11.0	8.0	9.26605504587156	0.7619651300127014	1010	14130
3.5030229091644287	14	9.35514	0.7764325	11.0	8.0	9.355140186915888	0.7764324891799483	1001	15131
3.697065830230713	15	9.247706	0.67939484	11.0	8.0	9.247706422018348	0.6793948103329769	1008	16139
3.867500066757202	16	9.351851	0.71121716	11.0	8.0	9.351851851851851	0.711217198876723	1010	17149
4.075338840484619	17	9.392524	0.7824835	12.0	8.0	9.392523364485982	0.7824835771564291	1005	18154
4.284385919570923	18	9.351851	0.8423382	12.0	8.0	9.351851851851851	0.8423381789291969	1010	19164
4.500600099563599	19	9.364486	0.7537138	11.0	8.0	9.36448598130841	0.7537138375198487	1002	20166
4.702653884887695	20	9.490566	0.7037001	11.0	8.0	9.49056603773585	0.7037002339234534	1006	21172
5.138808965682983	21	9.373832	0.67703813	11.0	8.0	9.373831775700934	0.6770381411691526	1003	22175
5.39654278755188	22	9.401869	0.8072083	11.0	8.0	9.401869158878505	0.8072083320257639	1006	23181
5.616030931472778	23	9.342592	0.7596544	11.0	8.0	9.342592592592593	0.7596543687395803	1009	24190
5.802228927612305	24	9.351851	0.724119	11.0	8.0	9.351851851851851	0.7241190665191538	1010	25200
5.981455087661743	25	9.296296	0.72340834	11.0	8.0	9.296296296296296	0.7234083327638745	1004	26204
6.155921936035156	26	9.314815	0.6617618	11.0	8.0	9.314814814814815	0.6617617920446532	1006	27210
6.337040901184082	27	9.373832	0.7428584	11.0	8.0	9.373831775700934	0.7428583906257068	1003	28213
6.511630058288574	28	9.324074	0.7677372	11.0	8.0	9.324074074074074	0.7677372199896759	1007	29220
6.689996004104614	29	9.268518	0.7528523	11.0	8.0	9.268518518518519	0.752852372050131	1001	30221
6.87858510017395	30	9.429907	0.6713377	11.0	8.0	9.429906542056075	0.6713377568623541	1009	31230
7.052035093307495	31	9.201835	0.7755414	11.0	8.0	9.20183486238532	0.7755414387305709	1003	32233
7.227198839187622	32	9.401869	0.66781574	11.0	8.0	9.401869158878505	0.6678157041102746	1006	33239
7.428930997848511	33	9.324074	0.71787626	11.0	8.0	9.324074074074074	0.7178762880074824	1007	34246
7.617440938949585	34	9.09009	0.7539632	11.0	8.0	9.09009009009009	0.7539630974020785	1009	35255
7.8060667514801025	35	9.201835	0.6742963	11.0	8.0	9.20183486238532	0.6742963238536865	1003	36258
7.987823009490967	36	9.383178	0.74438536	11.0	8.0	9.383177570093459	0.7443853365136403	1004	37262
8.167399883270264	37	9.364486	0.7900375	11.0	8.0	9.36448598130841	0.7900375403890862	1002	38264
8.34804391860962	38	9.305555	0.7385965	11.0	8.0	9.305555555555555	0.7385964333504628	1005	39269
8.5210599899292	39	9.401869	0.7216261	11.0	8.0	9.401869158878505	0.7216260595325592	1006	40275
8.684862852096558	40	9.392524	0.7331536	11.0	8.0	9.392523364485982	0.733153594671222	1005	41280
8.84840703010559	41	9.373832	0.67703813	11.0	8.0	9.373831775700934	0.6770381411691526	1003	42283
9.026898860931396	42	9.373832	0.7553345	11.0	8.0	9.373831775700934	0.7553344804178225	1003	43286
9.206732988357544	43	9.296296	0.7729125	11.0	8.0	9.296296296296296	0.7729124723966373	1004	44290
9.381957054138184	44	9.429907	0.82157975	11.0	8.0	9.429906542056075	0.8215798495639592	1009	45299
9.559701919555664	45	9.305555	0.7259519	11.0	8.0	9.305555555555555	0.7259519080762211	1005	46304
9.725374937057495	46	9.287037	0.7077733	11.0	8.0	9.287037037037036	0.7077733201402353	1003	47307
9.899543046951294	47	9.420561	0.7616679	11.0	8.0	9.42056074766355	0.7616679088152968	1008	48315
10.072450876235962	48	9.342592	0.74736625	11.0	8.0	9.342592592592593	0.7473662030267437	1009	49324
10.258830070495605	49	9.35514	0.8231729	11.0	8.0	9.355140186915888	0.8231729863123288	1001	50325
10.452269077301025	50	9.256881	0.7469039	11.0	8.0	9.256880733944953	0.7469039426439493	1009	51334
10.697967052459717	51	9.443397	0.7533596	11.0	8.0	9.443396226415095	0.7533596284624501	1001	52335
