Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1759508688.1997812	0	-293.65927	149.66786	-45.035103	-657.6517	87.9298245614035	18.03491705837747	5012	5012
1759508689.015766	1	-370.07526	150.51869	-31.1091	-682.5731	75.2089552238806	13.963211059335434	5039	10051
1759508690.414411	2	-369.7616	161.53697	-47.568047	-774.7808	71.64285714285714	11.902023494570416	5015	15066
1759508691.572479	3	-339.0487	133.72462	-146.69232	-670.5582	70.63380281690141	11.468560129941183	5015	20081
1759508692.440307	4	-259.80533	114.18846	-82.31147	-758.76654	69.75	12.117193936258051	5022	25103
1759508693.215883	5	-280.62827	90.56256	-16.076965	-458.44342	70.46478873239437	13.234431178457873	5003	30106
1759508693.9844239	6	-214.32245	57.041595	-45.13997	-439.29105	70.67605633802818	12.502140265094358	5018	35124
1759508694.740976	7	-188.71213	53.299797	-26.640793	-369.63794	71.01408450704226	12.895564209236783	5042	40166
1759508695.445838	8	-195.7078	43.190044	-89.40516	-357.7851	70.54929577464789	13.68126994804907	5009	45175
1759508696.062798	9	-168.22993	16.081135	-128.49017	-207.54382	70.73239436619718	11.486621423717212	5022	50197
1759508696.697479	10	-167.34105	27.703077	-27.157288	-215.77933	69.79166666666667	12.7180290882231	5025	55222
1759508698.0052009	11	-173.40773	34.507046	-42.30008	-240.90385	70.46478873239437	12.147950601998899	5003	60225
1759508698.601454	12	-178.92844	24.837605	-111.4735	-268.5985	69.26027397260275	12.371008305723567	5056	65281
1759508699.1719959	13	-181.38765	33.612305	-35.00544	-281.74335	71.21126760563381	13.556263032534462	5056	70337
1759508699.751507	14	-172.85895	41.39905	-12.43232	-274.57187	69.68055555555556	14.23788606821104	5017	75354
1759508700.3301508	15	-175.22353	47.574753	-0.73579407	-275.19492	69.31506849315069	12.20473376871334	5060	80414
1759508700.889365	16	-166.22644	45.613026	-26.75364	-228.99142	69.34246575342466	11.464321280093763	5062	85476
1759508701.4604568	17	-179.57155	35.997845	-32.15847	-342.36163	66.68	11.756598147423428	5001	90477
1759508702.0167658	18	-176.8277	43.688942	-22.406181	-286.73712	72.11428571428571	13.264929978968556	5048	95525
1759508702.586578	19	-174.3485	36.351917	-22.769058	-260.13306	69.58333333333333	11.520211707159628	5010	100535
1759508703.3209758	20	-176.32317	55.695004	-16.66983	-411.10693	71.04225352112677	12.797927450736642	5044	105579
1759508703.890293	21	-179.0676	36.89908	-29.231491	-257.32764	69.61111111111111	11.799900606402906	5012	110591
1759508704.4468951	22	-175.52359	40.080242	-38.497112	-269.6969	68.75675675675676	11.704481482691602	5088	115679
1759508705.013071	23	-180.69954	31.145226	-38.69017	-262.36792	69.04109589041096	11.33359457199312	5040	120719
1759508705.621854	24	-178.88956	41.273975	-0.49066925	-248.72232	72.71014492753623	11.14476734209516	5017	125736
1759508706.172481	25	-177.20935	40.34237	-34.744797	-310.72192	67.93243243243244	12.57446047532198	5027	130763
1759508706.7145019	26	-174.89673	40.325047	-20.211914	-252.73233	67.70270270270271	11.116982054168092	5010	135773
1759508707.285131	27	-181.22423	38.387817	-56.99961	-311.02325	71.61428571428571	10.398204319074734	5013	140786
1759508707.860537	28	-174.79005	42.552547	-39.786835	-328.15686	70.92957746478874	12.088085093591733	5036	145822
1759508708.656745	29	-171.72911	40.37432	-23.80796	-238.51086	69.56944444444444	12.525336975827225	5009	150831
1759508709.219399	30	-178.79684	44.332905	-22.111053	-314.47498	69.77777777777777	12.821663766001473	5024	155855
1759508709.7969642	31	-178.5291	34.766865	-81.56101	-298.27423	70.23611111111111	12.442638447821663	5057	160912
1759508710.361207	32	-183.84155	40.58039	-61.3996	-376.3688	71.07042253521126	11.47234757913103	5046	165958
1759508710.941955	33	-173.69576	38.084175	-48.509594	-250.28073	70.44444444444444	13.482384483392568	5072	171030
1759508711.4796002	34	-185.18358	63.91726	-0.7020569	-468.90686	73.6029411764706	11.89678615262314	5005	176035
1759508712.083359	35	-176.89589	40.518124	-49.83899	-332.96173	70.59722222222223	11.981072714705547	5083	181118
1759508712.658219	36	-172.99382	61.0506	4.4102325	-421.64053	71.04225352112677	12.988008141552069	5044	186162
1759508713.2278779	37	-178.65787	50.401627	-26.623398	-381.71582	69.47945205479452	12.666544856584435	5072	191234
1759508713.816156	38	-174.79129	45.662617	-14.429535	-343.23636	67.87837837837837	14.549963037663371	5023	196257
1759508714.38543	39	-176.10991	43.348427	5.645462	-245.59488	68.37837837837837	10.622137392057622	5060	201317
1759508714.943166	40	-176.666	44.424835	-55.032536	-360.49847	69.55555555555556	11.320935484619351	5008	206325
1759508715.5339699	41	-171.60052	46.23233	-24.350471	-252.13808	69.6027397260274	12.28289792903113	5081	211406
1759508716.110213	42	-170.36081	42.50455	-24.047478	-244.0319	68.52702702702703	11.973194128882994	5071	216477
1759508716.6735091	43	-175.53645	40.08979	-15.17617	-260.7558	70.11111111111111	11.373159870154764	5048	221525
1759508717.2193239	44	-174.33047	33.33945	-11.677188	-254.45705	66.86666666666666	12.215109041219767	5015	226540
1759508717.761777	45	-183.93295	44.319527	-17.109428	-357.33734	72.55072463768116	12.465065655412362	5006	231546
1759508718.304126	46	-182.80804	43.06069	-47.925198	-374.34854	69.55555555555556	14.255494933620128	5008	236554
1759508719.052907	47	-183.28966	28.9683	-73.972206	-254.0021	68.57534246575342	11.195544378180683	5006	241560
1759508719.6017878	48	-183.5606	48.375206	-24.632393	-392.97894	69.35616438356165	13.071321597365172	5063	246623
